['statefp', 'state_name', 'countyfp', 'county_name'],
['54', 'West Virginia', '39', 'Kanawha County'],
['54', 'West Virginia', '41', 'Lewis County'],
['54', 'West Virginia', '43', 'Lincoln County'],
['54', 'West Virginia', '45', 'Logan County'],
['54', 'West Virginia', '47', 'McDowell County'],
['54', 'West Virginia', '49', 'Marion County'],
['54', 'West Virginia', '51', 'Marshall County'],
['54', 'West Virginia', '53', 'Mason County'],
['54', 'West Virginia', '55', 'Mercer County'],
['54', 'West Virginia', '57', 'Mineral County'],
['54', 'West Virginia', '59', 'Mingo County'],
['54', 'West Virginia', '61', 'Monongalia County'],
['54', 'West Virginia', '63', 'Monroe County'],
['54', 'West Virginia', '65', 'Morgan County'],
['54', 'West Virginia', '67', 'Nicholas County'],
['54', 'West Virginia', '69', 'Ohio County'],
['54', 'West Virginia', '71', 'Pendleton County'],
['54', 'West Virginia', '73', 'Pleasants County'],
['54', 'West Virginia', '75', 'Pocahontas County'],
['54', 'West Virginia', '77', 'Preston County'],
['54', 'West Virginia', '79', 'Putnam County'],
['54', 'West Virginia', '81', 'Raleigh County'],
['54', 'West Virginia', '83', 'Randolph County'],
['54', 'West Virginia', '85', 'Ritchie County'],
['54', 'West Virginia', '87', 'Roane County'],
['54', 'West Virginia', '89', 'Summers County'],
['54', 'West Virginia', '91', 'Taylor County'],
['54', 'West Virginia', '93', 'Tucker County'],
['54', 'West Virginia', '95', 'Tyler County'],
['54', 'West Virginia', '97', 'Upshur County'],
['54', 'West Virginia', '99', 'Wayne County'],
['54', 'West Virginia', '101', 'Webster County'],
['54', 'West Virginia', '103', 'Wetzel County'],
['54', 'West Virginia', '105', 'Wirt County'],
['54', 'West Virginia', '107', 'Wood County'],
['54', 'West Virginia', '109', 'Wyoming County'],
['55', 'Wisconsin', '1', 'Adams County'],
['55', 'Wisconsin', '3', 'Ashland County'],
['55', 'Wisconsin', '5', 'Barron County'],
['55', 'Wisconsin', '7', 'Bayfield County'],
['55', 'Wisconsin', '9', 'Brown County'],
['55', 'Wisconsin', '11', 'Buffalo County'],
['55', 'Wisconsin', '13', 'Burnett County'],
['55', 'Wisconsin', '15', 'Calumet County'],
['55', 'Wisconsin', '17', 'Chippewa County'],
['55', 'Wisconsin', '19', 'Clark County'],
['55', 'Wisconsin', '21', 'Columbia County'],
['55', 'Wisconsin', '23', 'Crawford County'],
['55', 'Wisconsin', '25', 'Dane County'],
['55', 'Wisconsin', '27', 'Dodge County'],
['55', 'Wisconsin', '29', 'Door County'],
['55', 'Wisconsin', '31', 'Douglas County'],
['55', 'Wisconsin', '33', 'Dunn County'],
['55', 'Wisconsin', '35', 'Eau Claire County'],
['55', 'Wisconsin', '37', 'Florence County'],
['55', 'Wisconsin', '39', 'Fond du Lac County'],
['55', 'Wisconsin', '41', 'Forest County'],
['55', 'Wisconsin', '43', 'Grant County'],
['55', 'Wisconsin', '45', 'Green County'],
['55', 'Wisconsin', '47', 'Green Lake County'],
['55', 'Wisconsin', '49', 'Iowa County'],
['55', 'Wisconsin', '51', 'Iron County'],
['55', 'Wisconsin', '53', 'Jackson County'],
['55', 'Wisconsin', '55', 'Jefferson County'],
['55', 'Wisconsin', '57', 'Juneau County'],
['55', 'Wisconsin', '59', 'Kenosha County'],
['55', 'Wisconsin', '61', 'Kewaunee County'],
['55', 'Wisconsin', '63', 'La Crosse County'],
['55', 'Wisconsin', '65', 'Lafayette County'],
['55', 'Wisconsin', '67', 'Langlade County'],
['55', 'Wisconsin', '69', 'Lincoln County'],
['55', 'Wisconsin', '71', 'Manitowoc County'],
['55', 'Wisconsin', '73', 'Marathon County'],
['55', 'Wisconsin', '75', 'Marinette County'],
['55', 'Wisconsin', '77', 'Marquette County'],
['55', 'Wisconsin', '78', 'Menominee County'],
['55', 'Wisconsin', '79', 'Milwaukee County'],
['55', 'Wisconsin', '81', 'Monroe County'],
['55', 'Wisconsin', '83', 'Oconto County'],
['55', 'Wisconsin', '85', 'Oneida County'],
['55', 'Wisconsin', '87', 'Outagamie County'],
['55', 'Wisconsin', '89', 'Ozaukee County'],
['55', 'Wisconsin', '91', 'Pepin County'],
['55', 'Wisconsin', '93', 'Pierce County'],
['55', 'Wisconsin', '95', 'Polk County'],
['55', 'Wisconsin', '97', 'Portage County'],
['55', 'Wisconsin', '99', 'Price County'],
['55', 'Wisconsin', '101', 'Racine County'],
['55', 'Wisconsin', '103', 'Richland County'],
['55', 'Wisconsin', '105', 'Rock County'],
['55', 'Wisconsin', '107', 'Rusk County'],
['55', 'Wisconsin', '109', 'St. Croix County'],
['55', 'Wisconsin', '111', 'Sauk County'],
['55', 'Wisconsin', '113', 'Sawyer County'],
['55', 'Wisconsin', '115', 'Shawano County'],
['55', 'Wisconsin', '117', 'Sheboygan County'],
['55', 'Wisconsin', '119', 'Taylor County'],
['55', 'Wisconsin', '121', 'Trempealeau County'],
['55', 'Wisconsin', '123', 'Vernon County'],
['55', 'Wisconsin', '125', 'Vilas County'],
['55', 'Wisconsin', '127', 'Walworth County'],
['55', 'Wisconsin', '129', 'Washburn County'],
['55', 'Wisconsin', '131', 'Washington County'],
['55', 'Wisconsin', '133', 'Waukesha County'],
['55', 'Wisconsin', '135', 'Waupaca County'],
['55', 'Wisconsin', '137', 'Waushara County'],
['55', 'Wisconsin', '139', 'Winnebago County'],
['55', 'Wisconsin', '141', 'Wood County'],
['56', 'Wyoming', '1', 'Albany County'],
['56', 'Wyoming', '3', 'Big Horn County'],
['56', 'Wyoming', '5', 'Campbell County'],
['56', 'Wyoming', '7', 'Carbon County'],
['56', 'Wyoming', '9', 'Converse County'],
['56', 'Wyoming', '11', 'Crook County'],
['56', 'Wyoming', '13', 'Fremont County'],
['56', 'Wyoming', '15', 'Goshen County'],
['56', 'Wyoming', '17', 'Hot Springs County'],
['56', 'Wyoming', '19', 'Johnson County'],
['56', 'Wyoming', '21', 'Laramie County'],
['56', 'Wyoming', '23', 'Lincoln County'],
['56', 'Wyoming', '25', 'Natrona County'],
['56', 'Wyoming', '27', 'Niobrara County'],
['56', 'Wyoming', '29', 'Park County'],
['56', 'Wyoming', '31', 'Platte County'],
['56', 'Wyoming', '33', 'Sheridan County'],
['56', 'Wyoming', '35', 'Sublette County'],
['56', 'Wyoming', '37', 'Sweetwater County'],
['56', 'Wyoming', '39', 'Teton County'],
['56', 'Wyoming', '41', 'Uinta County'],
['56', 'Wyoming', '43', 'Washakie County'],
['56', 'Wyoming', '45', 'Weston County'],
['60', 'American Samoa', '10', 'Eastern District'],
['60', 'American Samoa', '20', "Manu'a District"],
['60', 'American Samoa', '30', 'Rose Island District'],
['60', 'American Samoa', '30', 'Rose Atoll District'],
['60', 'American Samoa', '40', 'Swains Island District'],
['60', 'American Samoa', '50', 'Western District'],
['66', 'Guam', '10', 'Guam'],
['69', 'Northern Mariana Islands', '85', 'Northern Islands Municipality'],
['69', 'Northern Mariana Islands', '100', 'Rota Municipality'],
['69', 'Northern Mariana Islands', '110', 'Saipan Municipality'],
['69', 'Northern Mariana Islands', '120', 'Tinian Municipality'],
['72', 'Puerto Rico', '1', 'Adjuntas Municipio'],
['72', 'Puerto Rico', '3', 'Aguada Municipio'],
['72', 'Puerto Rico', '5', 'Aguadilla Municipio'],
['72', 'Puerto Rico', '7', 'Aguas Buenas Municipio'],
['72', 'Puerto Rico', '9', 'Aibonito Municipio'],
['72', 'Puerto Rico', '11', 'Añasco Municipio'],
['72', 'Puerto Rico', '13', 'Arecibo Municipio'],
['72', 'Puerto Rico', '15', 'Arroyo Municipio'],
['72', 'Puerto Rico', '17', 'Barceloneta Municipio'],
['72', 'Puerto Rico', '19', 'Barranquitas Municipio'],
['72', 'Puerto Rico', '21', 'Bayamon Municipio'],
['72', 'Puerto Rico', '23', 'Cabo Rojo Municipio'],
['72', 'Puerto Rico', '25', 'Caguas Municipio'],
['72', 'Puerto Rico', '27', 'Camuy Municipio'],
['72', 'Puerto Rico', '29', 'Canovanas Municipio'],
['72', 'Puerto Rico', '31', 'Carolina Municipio'],
['72', 'Puerto Rico', '33', 'Cataño Municipio'],
['72', 'Puerto Rico', '35', 'Cayey Municipio'],
['72', 'Puerto Rico', '37', 'Ceiba Municipio'],
['72', 'Puerto Rico', '39', 'Ciales Municipio'],
['72', 'Puerto Rico', '41', 'Cidra Municipio'],
['72', 'Puerto Rico', '43', 'Coamo Municipio'],
['72', 'Puerto Rico', '45', 'Comerío Municipio'],
['72', 'Puerto Rico', '47', 'Corozal Municipio'],
['72', 'Puerto Rico', '49', 'Culebra Municipio'],
['72', 'Puerto Rico', '51', 'Dorado Municipio'],
['72', 'Puerto Rico', '53', 'Fajardo Municipio'],
['72', 'Puerto Rico', '54', 'Florida Municipio'],
['72', 'Puerto Rico', '55', 'Guánica Municipio'],
['72', 'Puerto Rico', '57', 'Guayama Municipio'],
['72', 'Puerto Rico', '59', 'Guayanilla Municipio'],
['72', 'Puerto Rico', '61', 'Guaynabo Municipio'],
['72', 'Puerto Rico', '63', 'Gurabo Municipio'],
['72', 'Puerto Rico', '65', 'Hatillo Municipio'],
['72', 'Puerto Rico', '67', 'Hormigueros Municipio'],
['72', 'Puerto Rico', '69', 'Humacao Municipio'],
['72', 'Puerto Rico', '71', 'Isabela Municipio'],
['72', 'Puerto Rico', '73', 'Jayuya Municipio'],
['72', 'Puerto Rico', '75', 'Juana Díaz Municipio'],
['72', 'Puerto Rico', '77', 'Juncos Municipio'],
['72', 'Puerto Rico', '79', 'Lajas Municipio'],
['72', 'Puerto Rico', '81', 'Lares Municipio'],
['72', 'Puerto Rico', '83', 'Las Marías Municipio'],
['72', 'Puerto Rico', '85', 'Las Piedras Municipio'],
['72', 'Puerto Rico', '87', 'Loíza Municipio'],
['72', 'Puerto Rico', '89', 'Luquillo Municipio'],
['72', 'Puerto Rico', '91', 'Manatí Municipio'],
['72', 'Puerto Rico', '93', 'Maricao Municipio'],
['72', 'Puerto Rico', '95', 'Maunabo Municipio'],
['72', 'Puerto Rico', '97', 'Mayagüez Municipio'],
['72', 'Puerto Rico', '99', 'Moca Municipio'],
['72', 'Puerto Rico', '101', 'Morovis Municipio'],
['72', 'Puerto Rico', '103', 'Naguabo Municipio'],
['72', 'Puerto Rico', '105', 'Naranjito Municipio'],
['72', 'Puerto Rico', '107', 'Orocovis Municipio'],
['72', 'Puerto Rico', '109', 'Patillas Municipio'],
['72', 'Puerto Rico', '111', 'Peñuelas Municipio'],
['72', 'Puerto Rico', '113', 'Ponce Municipio'],
['72', 'Puerto Rico', '115', 'Quebradillas Municipio'],
['72', 'Puerto Rico', '117', 'Rincon Municipio'],
['72', 'Puerto Rico', '119', 'Río Grande Municipio'],
['72', 'Puerto Rico', '121', 'Sabana Grande Municipio'],
['72', 'Puerto Rico', '123', 'Salinas Municipio'],
['72', 'Puerto Rico', '125', 'San Germán Municipio'],
['72', 'Puerto Rico', '127', 'San Juan Municipio'],
['72', 'Puerto Rico', '129', 'San Lorenzo Municipio'],
['72', 'Puerto Rico', '131', 'San Sebastián Municipio'],
['72', 'Puerto Rico', '133', 'Santa Isabel Municipio'],
['72', 'Puerto Rico', '135', 'Toa Alta Municipio'],
['72', 'Puerto Rico', '137', 'Toa Baja Municipio'],
['72', 'Puerto Rico', '139', 'Trujillo Alto Municipio'],
['72', 'Puerto Rico', '141', 'Utuado Municipio'],
['72', 'Puerto Rico', '143', 'Vega Alta Municipio'],
['72', 'Puerto Rico', '145', 'Vega Baja Municipio'],
['72', 'Puerto Rico', '147', 'Vieques Municipio'],
['72', 'Puerto Rico', '149', 'Villalba Municipio'],
['72', 'Puerto Rico', '151', 'Yabucoa Municipio'],
['72', 'Puerto Rico', '153', 'Yauco Municipio'],
['78', 'U.S. Virgin Islands', '10', 'St. Croix Island District'],
['78', 'U.S. Virgin Islands', '20', 'St. John Island District'],
['78', 'U.S. Virgin Islands', '30', 'St. Thomas Island District'],
